frequency_set_type,frequency_set_label,refined_frequency_hz,drive_channels,drive_smoothing_frames,number_drive_channels,K,filter_length_s,filter_length_frames,num_topology_sample_pairs,selected_frequencies_hz,decay_times_s,number_raw_features_mean,number_raw_features_std,number_drive_channels_mean,number_drive_channels_std,svd_rank_mean,svd_rank_std,condition_number_mean,condition_number_std,train_nmse_x_mean,train_nmse_x_std,train_nmse_y_mean,train_nmse_y_std,train_nmse_2d_mean,train_nmse_2d_std,validation_nmse_x_mean,validation_nmse_x_std,validation_nmse_y_mean,validation_nmse_y_std,validation_nmse_2d_mean,validation_nmse_2d_std,selection_metric_value_mean,selection_metric_value_std
refined_single,refined_5.5300Hz,5.53,u,1,1,1,1.0,30,5,5.53,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,4.0,0.0,6.851615910346977,0.007416972712825723,0.6537823522596196,0.0076392663211591735,0.6216128433894302,0.010385540587995583,0.6477785986718037,0.008051257834469198,0.42367906582835557,0.00479603637309516,0.9137104179346028,0.005579843965846568,0.4764143153534467,0.00495998916090581,0.9137104179346028,0.005579843965846568
refined_single,refined_5.5400Hz,5.54,u,1,1,1,1.0,30,5,5.54,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,4.0,0.0,6.956505990045149,0.008539658367792297,0.6550359125542065,0.007668993903373475,0.6196629155958756,0.01046023694915339,0.6484348778053481,0.008090656715919705,0.42305931449111644,0.004852521637504776,0.9153818309778397,0.00570722086577084,0.47604073590185936,0.004997916295182547,0.9153818309778397,0.00570722086577084
refined_single,refined_5.5500Hz,5.550000000000001,u,1,1,1,1.0,30,5,5.55,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,4.0,0.0,7.080182026750656,0.009296395590264128,0.656325642624682,0.007693799399158856,0.6178598544132603,0.010524697173879514,0.6491479696628655,0.008124034848338449,0.4225130670555338,0.0049030005074941286,0.9169432286147009,0.005830711228693901,0.47572093148134503,0.005030720840211301,0.9169432286147009,0.005830711228693901
refined_single,refined_5.5600Hz,5.5600000000000005,u,1,1,1,1.0,30,5,5.56,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,4.0,0.0,7.217932724593709,0.009886892006995582,0.6576472260145418,0.007713261411713771,0.6161754925441517,0.0105796472465839,0.6499091104209909,0.008151186273513892,0.42204366815299627,0.004947931833391716,0.9183909746208228,0.00595019808676739,0.47545749359512046,0.005058773123909426,0.9183909746208228,0.00595019808676739
refined_single,refined_5.5700Hz,5.57,u,1,1,1,1.0,30,5,5.57,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,4.0,0.0,7.367516928088068,0.010430628336469976,0.6589941653286874,0.007726956725938177,0.6145845327918882,0.010625741860108466,0.6507082970565845,0.008171891429813276,0.42165236742307055,0.004987730429751629,0.919723917169458,0.00606572727235598,0.4752514114195465,0.005082394874891451,0.919723917169458,0.00606572727235598
refined_single,refined_5.5800Hz,5.58,u,1,1,1,1.0,30,5,5.58,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,4.0,0.0,7.527840331236092,0.010989378105278348,0.6603575917619986,0.0077344562103027,0.6130645655497016,0.010663558192575905,0.651534135653355,0.008185912076396589,0.42133834193224073,0.00502275911452962,0.9209427828069167,0.006177483126441519,0.4751020266728666,0.005101855038836901,0.9209427828069167,0.006177483126441519
refined_single,refined_5.5900Hz,5.590000000000001,u,1,1,1,1.0,30,5,5.59,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,4.0,0.0,7.698286652435056,0.011595197494911266,0.6617260939821904,0.00773532246354917,0.6115960200882233,0.010693593487880607,0.6523736931096171,0.008192988520937344,0.421098705155494,0.005053323689566752,0.9220496463357613,0.0062857640673088504,0.47500698465085367,0.005117368066051625,0.9220496463357613,0.0062857640673088504
refined_single,refined_5.6000Hz,5.6000000000000005,u,1,1,1,1.0,30,5,5.6,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,4.0,0.0,7.878366310241371,0.012264922234068765,0.6630855765748271,0.007729109333836115,0.6101620679625539,0.01071626570728721,0.6532123639680153,0.008192839089098316,0.4209285066847315,0.005079670488300557,0.9230474825735439,0.006390959513841885,0.4749621857873126,0.005129094268374272,0.9230474825735439,0.006390959513841885
refined_single,refined_5.6100Hz,5.61,u,1,1,1,1.0,30,5,5.61,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,4.0,0.0,8.067513952693327,0.013006991018892647,0.6644191597862703,0.0077153633194616935,0.6087484913971666,0.010731916623270775,0.6540337643124169,0.00818516169213115,0.4208207306336763,0.00510198619870611,0.9239398005991267,0.006493529132996988,0.47496174491722465,0.005137141924519484,0.9239398005991267,0.006493529132996988
refined_single,refined_5.6200Hz,5.62,u,1,1,1,1.0,30,5,5.62,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,4.0,0.0,8.264960675614153,0.013824662599500794,0.6657071328404328,0.0076936267605261606,0.6073435256124619,0.010740816817995477,0.654819664390355,0.008169637281525416,0.4207663036777937,0.005120399739801079,0.9247303580567706,0.006593985004155573,0.47499796774222103,0.005141570877700983,0.9247303580567706,0.006593985004155573
refined_single,refined_5.6300Hz,5.630000000000001,u,1,1,1,1.0,30,5,5.63,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,4.0,0.0,8.469649460283605,0.014717571777002275,0.6669269725318169,0.0076634426666476125,0.6059376821288488,0.0107431721212822,0.6555499707933616,0.008145934939076862,0.42075412548243174,0.00513498601500764,0.9254229515120802,0.00669287701776397,0.4750613554478371,0.005142397413922957,0.9254229515120802,0.00669287701776397
refined_single,refined_5.6400Hz,5.640000000000001,u,1,1,1,1.0,30,5,5.64,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,4.0,0.0,8.68018113557066,0.01568251636135008,0.6680534372704376,0.007624361014006477,0.6045235601168303,0.010739131081781445,0.6562027677914143,0.008113718352220982,0.42077113469428307,0.005145771381446134,0.9260212779994914,0.006790781594898338,0.47514064870673034,0.0051396002374881474,0.9260212779994914,0.006790781594898338
refined_single,refined_5.6500Hz,5.65,u,1,1,1,1.0,30,5,5.65,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,4.0,0.0,8.894786325339592,0.01671389722536276,0.669058744757095,0.007575946394841138,0.6030956543964197,0.010728793123094197,0.656754426079152,0.00807265347848669,0.42080242265565876,0.005152740665596678,0.9265288622081632,0.006888293577470684,0.47522292132166816,0.005133127380530474,0.9265288622081632,0.006888293577470684
refined_single,refined_5.6600Hz,5.66,u,1,1,1,1.0,30,5,5.66,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,4.0,0.0,9.111322029725105,0.017804022420238017,0.6699128397126911,0.007517787007022212,0.601650170837879,0.010712217108623532,0.6571797861646758,0.008022417306928575,0.42083140478474224,0.0051558455336850615,0.9269490428930466,0.006986020866237474,0.4752937316925009,0.005122903904733442,0.9269490428930466,0.006986020866237474
refined_single,refined_5.6700Hz,5.67,u,1,1,1,1.0,30,5,5.67,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,4.0,0.0,9.327292180114348,0.01894338493187644,0.6705837572688107,0.007449505102257061,0.6001848615113861,0.010689430134451509,0.6574524232651925,0.007962707756995565,0.4208400566602302,0.005155014002497911,0.9272850109820517,0.0070845810772303276,0.4753373375800313,0.005108840280924539,0.9272850109820517,0.0070845810772303276
refined_single,refined_5.6800Hz,5.680000000000001,u,1,1,1,1.0,30,5,5.68,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,4.0,0.0,9.539890935031991,0.02012096881927509,0.671038088080208,0.007370769121502097,0.598698891819979,0.010660436485797602,0.6575450009217658,0.007893254876847706,0.42080921890482265,0.005150160863195237,0.927539890589892,0.007184599182033026,0.4753369768777752,0.005090841363825405,0.927539890589892,0.007184599182033026
refined_single,refined_5.6900Hz,5.69,u,1,1,1,1.0,30,5,5.69,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,4.0,0.0,9.74606639610657,0.02132460480740872,0.6712415525926549,0.007281307780047755,0.5971927492402118,0.010625226811599641,0.6574297211759028,0.007813833564209944,0.42071897251545226,0.005141198790359173,0.9277168529659555,0.0072867048541662375,0.47527521479253476,0.005068815905316672,0.9277168529659555,0.0072867048541662375
refined_single,refined_5.7000Hz,5.7,u,1,1,1,1.0,30,5,5.7,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,4.0,0.0,9.942601331328513,0.022541374660017145,0.6711596930346893,0.007180926276163593,0.5956681980619004,0.010583787662586714,0.6570788790986782,0.007724277988975715,0.4205490844949232,0.005128049916009051,0.9278192525165039,0.007391528131404095,0.4751343561389583,0.00504268655595974,0.9278192525165039,0.007391528131404095
refined_single,refined_5.7100Hz,5.71,u,1,1,1,1.0,30,5,5.71,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,4.0,0.0,10.126206717828417,0.023758050666931273,0.6707586908190887,0.007069524565689671,0.5941282773007908,0.01053611156653231,0.6564655273994151,0.007624497724255839,0.42027952211970765,0.005110657652143924,0.9278507735754195,0.007499692078416921,0.4748969200461362,0.00501240027765551,0.9278507735754195,0.007499692078416921
refined_single,refined_5.7200Hz,5.720000000000001,u,1,1,1,1.0,30,5,5.72,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,4.0,0.0,10.29362358598061,0.02496155062677556,0.6700063122292935,0.006947117286499361,0.592577331022423,0.010482207754411773,0.6555642514478006,0.007514495299426687,0.41989103207747436,0.005088998531822192,0.9278155765526721,0.007611801422227241,0.4745461724931679,0.004977939022762543,0.9278155765526721,0.007611801422227241
refined_single,refined_5.7300Hz,5.73,u,1,1,1,1.0,30,5,5.73,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,4.0,0.0,10.441728714771418,0.026139387777844744,0.6688729751626179,0.006813854483453507,0.59102105323026,0.010422113496984103,0.6543520455026615,0.007394384516556158,0.41936577699198807,0.005063093797300499,0.9277184323842362,0.007728426623196071,0.4740667088048139,0.004939330428998798,0.9277184323842362,0.007728426623196071
refined_single,refined_5.7400Hz,5.74,u,1,1,1,1.0,30,5,5.74,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,4.0,0.0,10.567640035680279,0.027280096817005845,0.6673329141390127,0.006670041854537029,0.5894665247154276,0.010355905782309225,0.6528092673924555,0.007264408487621421,0.4186880157574313,0.005033020391211872,0.9275648347674901,0.007850083487989646,0.4734450728575109,0.004896658147590144,0.9275648347674901,0.007850083487989646
refined_single,refined_5.7500Hz,5.75,u,1,1,1,1.0,30,5,5.75,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,4.0,0.0,10.668817958904803,0.028373619216810343,0.6653654012073028,0.006516158898403368,0.5879222178920724,0.010283712803869315,0.6509206327093977,0.007124956031842975,0.41784480557414216,0.004998920909722494,0.9273610805054018,0.007977209148606616,0.4726703922230587,0.004850071285143383,0.9273610805054018,0.007977209148606616
refined_single,refined_5.7600Hz,5.760000000000001,u,1,1,1,1.0,30,5,5.76,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,4.0,0.0,10.74315909601805,0.02941163203829081,0.662955959858613,0.006352873166074935,0.5863979480660911,0.010205724494497762,0.6486761933346548,0.00697657488984558,0.41682669353788143,0.00496101197064444,0.927114309524477,0.008110135921908825,0.47173499965082605,0.004799792322486137,0.927114309524477,0.008110135921908825
refined_single,refined_5.7700Hz,5.7700000000000005,u,1,1,1,1.0,30,5,5.77,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,4.0,0.0,10.78907895895674,0.03038780386566382,0.6600974917968765,0.006181048847437599,0.5849047555078257,0.010122201193335886,0.6460722321738361,0.006819980208798853,0.4156283559560099,0.004919590356808785,0.9268324979549286,0.00824906511697541,0.47063500284844784,0.004746122800786284,0.9268324979549286,0.00824906511697541
refined_single,refined_5.7800Hz,5.78,u,1,1,1,1.0,30,5,5.78,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,4.0,0.0,10.805580200704124,0.03129795978528081,0.6567912268206731,0.006001748156113226,0.5834547111639116,0.010033479518594277,0.6431119997526806,0.006656056938526609,0.4142491366865186,0.004875036241183729,0.9265244001978088,0.008394043171000625,0.4693707586573133,0.004689446057079878,0.9265244001978088,0.008394043171000625
refined_single,refined_5.7900Hz,5.79,u,1,1,1,1.0,30,5,5.79,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,4.0,0.0,10.792302929400824,0.03214013557695576,0.6530474075123168,0.005816224371814308,0.582060648410138,0.009939974657927118,0.6398062212783505,0.006485855123306351,0.4126934340762082,0.004827812810972457,0.9261994391345143,0.008544942499069015,0.4679472065334143,0.004630226361820602,0.9261994391345143,0.008544942499069015
refined_single,refined_5.8000Hz,5.800000000000001,u,1,1,1,1.0,30,5,5.8,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,4.0,0.0,10.74955370508483,0.03291450106077666,0.648885634108702,0.005625905886564546,0.5807358322905212,0.00984217856454355,0.636173315585117,0.006310577520022159,0.41097089104571055,0.004778461706218642,0.9258675473547034,0.008701449127016163,0.46637402108229253,0.004569003966665885,0.9258675473547034,0.008701449127016163
refined_single,refined_5.8100Hz,5.8100000000000005,u,1,1,1,1.0,30,5,5.81,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,4.0,0.0,10.678310141261477,0.03362313585710123,0.6443348192521101,0.0054323711071464584,0.5794935847794596,0.00974065390905164,0.6322392884933496,0.006131559454263981,0.4090963546815464,0.0047275938913979776,0.9255389661536396,0.008863058600274887,0.4646655543562851,0.004506385810331524,0.9255389661536396,0.008863058600274887
refined_single,refined_5.8200Hz,5.82,u,1,1,1,1.0,30,5,5.82,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,4.0,0.0,10.580198680140716,0.03426964996155885,0.6394327331790631,0.005237314544491229,0.578346888887426,0.009636024009157272,0.6280372890153068,0.005950241290308576,0.40708958898360664,0.0046758758931217245,0.9252240127378986,0.009029080949366415,0.46284055444747896,0.004443031945446652,0.9252240127378986,0.009029080949366415
refined_single,refined_5.8300Hz,5.83,u,1,1,1,1.0,30,5,5.83,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,4.0,0.0,10.457444156820264,0.03485865850064428,0.6342251519006267,0.005042504872334806,0.577307995848398,0.009528959265786164,0.6236068431358263,0.005768134319767448,0.4049747446918263,0.004624011754876438,0.9249328293519714,0.009198654795406035,0.46092166535537304,0.004379638123127114,0.9249328293519714,0.009198654795406035
refined_single,refined_5.8400Hz,5.840000000000001,u,1,1,1,1.0,30,5,5.84,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,4.0,0.0,10.312791248390763,0.03539514522746561,0.6287646491533776,0.004849736208620779,0.5763880588685171,0.009420160824332299,0.6189928027186885,0.005586781283158818,0.40277961054060213,0.004572721550358503,0.9246751308122889,0.009370770117533934,0.45893473163265497,0.004316915377256658,0.9246751308122889,0.009370770117533934
refined_single,refined_5.8500Hz,5.8500000000000005,u,1,1,1,1.0,30,5,5.85,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,4.0,0.0,10.14939981254582,0.03588377979293359,0.6231090945519452,0.00466077442691204,0.5755968150534405,0.009310342246922428,0.6142440643584932,0.005407713162190681,0.40053468848019147,0.004522717803494257,0.9244599691554466,0.009544298818495427,0.4569079477832091,0.004255567846687122,0.9244599691554466,0.009544298818495427
refined_single,refined_5.8600Hz,5.86,u,1,1,1,1.0,30,5,5.86,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,4.0,0.0,9.970718379777155,0.03632828195249861,0.6173199353796184,0.0044773009708491554,0.5749423350654401,0.00920020996522244,0.6094121248221261,0.005232404334638226,0.39827214987162246,0.004474681602018223,0.9242955355484209,0.009718031956563213,0.45487090545067665,0.004196270404821092,0.9242955355484209,0.009718031956563213
refined_single,refined_5.8700Hz,5.87,u,1,1,1,1.0,30,5,5.87,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,4.0,0.0,9.7803424798322,0.036730940046426575,0.6114603497391098,0.0043008573679329375,0.5744308580152758,0.009090443249498446,0.6045495477120053,0.00506222863218168,0.3960247396908349,0.004429240461830792,0.9241890197205563,0.009890722239661897,0.452853600397168,0.004139647864456917,0.9241890197205563,0.009890722239661897
refined_single,refined_5.8800Hz,5.880000000000001,u,1,1,1,1.0,30,5,5.88,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,4.0,0.0,9.58186671202823,0.03709237975924489,0.6055933664742961,0.004132794259117355,0.5740667264577565,0.008981674438526821,0.5997084217484987,0.004898419180103047,0.3938247009003633,0.004386950005849249,0.9241465451483826,0.010061129991586915,0.4508854656250376,0.004086257524013953,0.9241465451483826,0.010061129991586915
refined_single,refined_5.8900Hz,5.890000000000001,u,1,1,1,1.0,30,5,5.89,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,4.0,0.0,9.378741036244449,0.03741163732822804,0.5997800527800271,0.003974229042978976,0.5738524320212951,0.00887447024718301,0.594938894740747,0.004742034976027943,0.39170279064974417,0.004348281207596265,0.924173193334536,0.01022807028655924,0.4489944960261162,0.004036576575480752,0.924173193334536,0.01022807028655924
refined_single,refined_5.9000Hz,5.9,u,1,1,1,1.0,30,5,5.9,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,4.0,0.0,9.174142173790926,0.037686526179349415,0.5940778716018624,0.003826015952553107,0.5737887752693241,0.008769315069823381,0.5902878669870227,0.004593936846666683,0.3896874528976512,0.004313614332391889,0.9242731226676396,0.010390458429227664,0.44720652279203515,0.003990995409865181,0.9242731226676396,0.010390458429227664
refined_single,refined_5.9100Hz,5.91,u,1,1,1,1.0,30,5,5.91,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,4.0,0.0,8.970869936617474,0.037914216607448835,0.5885393039907324,0.0036887314309150747,0.5738751339431447,0.00866659725073544,0.5857979204406352,0.004454774657378887,0.38780419785622644,0.004283239890058855,0.9244497774453546,0.010547350656181075,0.4455446820902053,0.0039498172014371365,0.9244497774453546,0.010547350656181075
refined_single,refined_5.9200Hz,5.92,u,1,1,1,1.0,30,5,5.92,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,4.0,0.0,8.771275768899311,0.03809189800095762,0.5832108133409519,0.003562676131373278,0.5741098231415723,0.008566599214513389,0.5815065431650592,0.004324986523174598,0.3860752180873258,0.004257366060588059,0.9247061725827175,0.01069797707497094,0.4440291030717181,0.003913263449892984,0.9247061725827175,0.01069797707497094
refined_single,refined_5.9300Hz,5.930000000000001,u,1,1,1,1.0,30,5,5.93,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,4.0,0.0,8.57722723263614,0.038217377859177934,0.5781321987289632,0.003447893014334409,0.5744905215544577,0.00846949209430067,0.577445682669612,0.004204809488197317,0.3845192466861228,0.004236131349245656,0.9250452316132873,0.01084176454035729,0.44267681765681177,0.003881484549572285,0.9250452316132873,0.01084176454035729
refined_single,refined_5.9400Hz,5.94,u,1,1,1,1.0,30,5,5.94,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,4.0,0.0,8.39010838331963,0.03828949026985932,0.5733363472209726,0.003344199230059762,0.575014731916435,0.008375335085518522,0.5736416302205181,0.004094299966889736,0.3831516387574586,0.004219620802891561,0.9254701516549904,0.010978348308857803,0.44150187249645345,0.003854574048385641,0.9254701516549904,0.010978348308857803
refined_single,refined_5.9500Hz,5.95,u,1,1,1,1.0,30,5,5.95,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,4.0,0.0,8.210852869758506,0.03830821971478828,0.568849356844549,0.003251228133015595,0.5756802427770685,0.008284079270736853,0.5701152069653814,0.00399336140353688,0.3819846375545011,0.004207884018778516,0.9259847697028253,0.011107572660185108,0.4405156058798238,0.0038325851051756346,0.9259847697028253,0.011107572660185108
refined_single,refined_5.9600Hz,5.960000000000001,u,1,1,1,1.0,30,5,5.96,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,4.0,0.0,8.040004962220776,0.03827446261486984,0.5646909702196167,0.0031684771081071897,0.5764855624229466,0.008195575220611442,0.5668821976156693,0.0039017762337175267,0.3810277742751951,0.004200953355110391,0.926593909195504,0.011229481910570771,0.4397270418063785,0.003815547732999426,0.926593909195504,0.011229481910570771
refined_single,refined_5.9700Hz,5.970000000000001,u,1,1,1,1.0,30,5,5.97,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,4.0,0.0,7.877804207155835,0.038189306825732454,0.5608752388257049,0.003095356953846509,0.5774303029406918,0.008109583374583436,0.5639539624783918,0.0038192393207683354,0.3802883466078593,0.004198861105901521,0.9273036925606929,0.011344304106507663,0.4391433506826787,0.003803485658043798,0.9273036925606929,0.011344304106507663
refined_single,refined_5.9800Hz,5.98,u,1,1,1,1.0,30,5,5.98,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,4.0,0.0,7.7242927217867345,0.03805253911675926,0.5574113312501445,0.003031239240101891,0.5785155008989836,0.008025786094515699,0.5613381548147827,0.003745390489530596,0.3797719246124381,0.004201654814831389,0.9281218123674122,0.011452430051610497,0.4387703299672855,0.0037964319419047004,0.9281218123674122,0.011452430051610497
refined_single,refined_5.9900Hz,5.99,u,1,1,1,1.0,30,5,5.99,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,4.0,0.0,7.579451718099466,0.037859633557582976,0.5543044038680837,0.0029754991054593096,0.5797438689538114,0.007943800360342751,0.5590394761168882,0.003679844433080757,0.3794828409826187,0.004209410279554498,0.929057759166575,0.011554390205200346,0.43861286622198037,0.0037944428303695646,0.929057759166575,0.011554390205200346
refined_single,refined_6.0000Hz,6.0,u,1,1,1,1.0,30,5,6,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,4.0,0.0,7.443389499145224,0.03759529754355859,0.5515564655065268,0.0029275521193620783,0.5811199784727936,0.00786319029249099,0.5570604136315633,0.0036222169698395096,0.37942463334559706,0.004222242083263213,0.9301230071691524,0.011650831524564228,0.43867534982780076,0.0037976095507832198,0.9301230071691524,0.011650831524564228
refined_single,refined_6.0100Hz,6.010000000000001,u,1,1,1,1.0,30,5,6.01,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,4.0,0.0,7.3166370484615175,0.037218523224504134,0.549167184461974,0.002886884885006402,0.5826503764839364,0.007783478975769688,0.5554019187419093,0.0035721472572449956,0.37960041665553657,0.004240311665591712,0.9313311594372327,0.011742495669639905,0.4389620229619009,0.0038060679566064887,0.9313311594372327,0.011742495669639905
refined_single,refined_6.0200Hz,6.0200000000000005,u,1,1,1,1.0,30,5,6.02,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,4.0,0.0,7.200685285475243,0.03662555451470133,0.547134603163356,0.002853079855795491,0.5843436410644207,0.00770415936007704,0.5540639987346936,0.0035293160519976876,0.3800131724324044,0.0042638330189660135,0.9326980526590928,0.01183019930195178,0.43947724901940893,0.003820006009084852,0.9326980526590928,0.01183019930195178
refined_single,refined_6.0300Hz,6.03,u,1,1,1,1.0,30,5,6.03,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,4.0,0.0,7.099075800146868,0.0355555200049667,0.5454557404439082,0.002825835318569863,0.5862103783735233,0.00762470427570964,0.5530462062491603,0.0034934604196578847,0.3806659480223654,0.004293076093736447,0.9342418185951926,0.01191481660029567,0.4402256970772691,0.0038396691052903645,0.9342418185951926,0.01191481660029567
refined_single,refined_6.0400Hz,6.04,u,1,1,1,1.0,30,5,6.04,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,4.0,0.0,7.019653416518276,0.03337519769919102,0.5441270727532082,0.0028049816626769964,0.5882631628261535,0.007544575793730174,0.5523480196327561,0.003464385445493814,0.3815619633758004,0.004328367946741091,0.9359828958175692,0.011997263649235002,0.441212438479873,0.0038653632314947024,0.9359828958175692,0.011997263649235002
refined_single,refined_6.0500Hz,6.050000000000001,u,1,1,1,1.0,30,5,6.05,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,4.0,0.0,6.978097257058339,0.028884310707795516,0.5431448936708498,0.002790494944887683,0.5905164203819175,0.007463234267816749,0.5519691136789276,0.0034419735101721503,0.3827046256761661,0.004370091604899733,0.9379439823612999,0.01207848406245427,0.4424429548351981,0.003897455867484477,0.9379439823612999,0.01207848406245427
refined_single,refined_6.0600Hz,6.0600000000000005,u,1,1,1,1.0,30,5,6.06,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,4.0,0.0,6.996741089347813,0.02155197810381291,0.5425055563746706,0.0027825084316265413,0.5929862544896907,0.007380147406324341,0.5519095244461852,0.0034261916015151743,0.3840974543115042,0.004418682566959057,0.9401499182770389,0.012159435088062397,0.44392305846112456,0.003936374518537596,0.9401499182770389,0.012159435088062397
refined_single,refined_6.0700Hz,6.07,u,1,1,1,1.0,30,5,6.07,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,4.0,0.0,7.0863997627520945,0.014191495932548596,0.542205607133735,0.002781322311215999,0.5956902155765875,0.007294799642318489,0.5521697148894843,0.0034170969707034426,0.3857439209146055,0.00447462285632938,0.9426274876209991,0.012241073500587115,0.4456587283739871,0.0039826027327207756,0.9426274876209991,0.012241073500587115
refined_single,refined_6.0800Hz,6.08,u,1,1,1,1.0,30,5,6.08,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,4.0,0.0,7.234243782054233,0.009920083911026008,0.5422418202801624,0.00278741118391111,0.5986470184521551,0.0072067019036247725,0.5527505506237941,0.003414841239570563,0.3876472120170211,0.004538432581543022,0.945405132677761,0.012324340795356553,0.4476558677773984,0.004036673491694312,0.945405132677761,0.012324340795356553
refined_single,refined_6.0900Hz,6.090000000000001,u,1,1,1,1.0,30,5,6.09,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,4.0,0.0,7.421594271555082,0.008618079332057884,0.542611147074551,0.002801428334121345,0.6018762174355187,0.007115401655172103,0.5536531977487542,0.0034196728552935846,0.389809925369836,0.004610659060799714,0.948512579201342,0.012410147527908413,0.4499199927835302,0.0040991599523431685,0.948512579201342,0.012410147527908413
refined_single,refined_6.1000Hz,6.1000000000000005,u,1,1,1,1.0,30,5,6.1,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,4.0,0.0,7.636252447423385,0.008812150681968698,0.5433105926651617,0.0028242052700577394,0.6053978555320682,0.007020492830154064,0.5548789573314921,0.0034319376004551248,0.3922337147711971,0.004691863708451938,0.9519803794006272,0.012499357018776342,0.45245586633237955,0.0041706636569143925,0.9519803794006272,0.012499357018776342
refined_single,refined_6.1100Hz,6.11,u,1,1,1,1.0,30,5,6.11,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,4.0,0.0,7.871497426466995,0.009522752584129752,0.5443370367901932,0.002856744711198541,0.6092321099627085,0.006921625041479147,0.5564290534381445,0.0034520767308030987,0.3949189013877521,0.0047826070287578,0.9558393875153378,0.012592768976563008,0.4552670949563341,0.004251800492661954,0.9558393875153378,0.012592768976563008
refined_single,refined_6.1200Hz,6.12,u,1,1,1,1.0,30,5,6.12,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,4.0,0.0,8.123282065493628,0.010387183038350288,0.5456870144751994,0.0029002052542529654,0.6133989595951366,0.006818511339344979,0.558304392700425,0.0034806222572169305,0.3978640708150142,0.004883432162771703,0.960120188467289,0.012691103762604353,0.4583557077665306,0.004343184819457407,0.960120188467289,0.012691103762604353
refined_single,refined_6.1300Hz,6.130000000000001,u,1,1,1,1.0,30,5,6.13,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,4.0,0.0,8.388627803046322,0.011300477132944249,0.5473564720629767,0.002955876461924893,0.6179178981083377,0.0067109338169450165,0.5605053123390142,0.0035181889283737618,0.4010656733031528,0.00499484742833235,0.9648525002293225,0.01279498792114398,0.4617217354321137,0.004445412234551099,0.9648525002293225,0.01279498792114398
