topology,amplitude,sample,H,D,fold,selected_alpha,number_of_terms,min_training_rows_per_fold,terms_per_training_row,overparameterized,condition_warning,train_nmse_x,val_nmse_x,train_nmse_y,val_nmse_y,train_nmse_2d,val_nmse_2d
topology_17_prestress,amp=1,sample_0,13,1,0,0.01,14,438,0.0319634703196347,False,,0.26605387750423903,0.4362083882080699,0.8649092809264367,0.8500575851092234,0.339173699687656,0.5124903802969795
topology_17_prestress,amp=1,sample_0,13,1,1,0.01,14,438,0.0319634703196347,False,,0.24871232529685858,0.5777060990379118,0.8699574643981225,0.8069483122824044,0.3219584203214635,0.6272906232647738
topology_17_prestress,amp=1,sample_0,13,1,2,0.01,14,438,0.0319634703196347,False,,0.3520811127078834,0.23981322287203607,0.8002599939356567,1.073926183159003,0.4262838448922877,0.3162399370223254
topology_17_prestress,amp=1,sample_0,13,1,3,0.01,14,438,0.0319634703196347,False,,0.3114488112623539,0.3801294215556366,0.8534136691026821,0.8879581087805746,0.3852831212758291,0.46944868974860027
topology_17_prestress,amp=1,sample_0,14,1,0,0.01,15,438,0.03424657534246575,False,,0.2660308965091561,0.4390067783821251,0.8483344657309978,0.8227722448361382,0.3371297514162935,0.5103925503068757
topology_17_prestress,amp=1,sample_0,14,1,1,0.01,15,438,0.03424657534246575,False,,0.24854175179471186,0.5740274927924479,0.8571837177608692,0.763562751999733,0.32036928219993266,0.6150235009839446
topology_17_prestress,amp=1,sample_0,14,1,2,0.01,15,438,0.03424657534246575,False,,0.35077636240382,0.24022238889852515,0.7631656096180801,1.1171259043069552,0.4191229281567035,0.32056984481917994
topology_17_prestress,amp=1,sample_0,14,1,3,0.01,15,438,0.03424657534246575,False,,0.30934866973290986,0.39046364270313627,0.8357455411497466,0.8604819245246621,0.38119083601622206,0.4731326411778469
topology_17_prestress,amp=1,sample_0,15,1,0,0.01,16,437,0.036613272311212815,False,,0.265543620026547,0.44458132040770754,0.8513220183286342,0.8094859129333859,0.33656778385154684,0.5141823755776889
topology_17_prestress,amp=1,sample_0,15,1,1,0.01,16,437,0.036613272311212815,False,,0.24745843979618423,0.5702574128838143,0.8518953741445422,0.7704176595386709,0.31927129994449893,0.6122004754916938
topology_17_prestress,amp=1,sample_0,15,1,2,0.01,16,437,0.036613272311212815,False,,0.3521192878732912,0.23487299795285935,0.7608728074223705,1.1113582012784167,0.4196620835301975,0.3150200379931412
topology_17_prestress,amp=1,sample_0,15,1,3,0.01,16,437,0.036613272311212815,False,,0.3071568945691285,0.3977006414495153,0.8323382675140759,0.8609328678965735,0.37869012552534653,0.47908397376029016
topology_17_prestress,amp=1,sample_0,16,1,0,0.01,17,436,0.0389908256880734,False,,0.26508786080967084,0.45079245108173754,0.8285969497858678,0.7842856616992372,0.3333519768777334,0.5151988783491711
topology_17_prestress,amp=1,sample_0,16,1,1,0.01,17,436,0.0389908256880734,False,,0.24798306346573654,0.5662693634293311,0.8374013345467684,0.7185158224668526,0.31794677243202235,0.5982594129949447
topology_17_prestress,amp=1,sample_0,16,1,2,0.01,17,436,0.0389908256880734,False,,0.35006686136213966,0.2388549943881039,0.7184883722267988,1.159857698258679,0.4111037877836183,0.32231490811876534
topology_17_prestress,amp=1,sample_0,16,1,3,0.01,17,436,0.0389908256880734,False,,0.3078106020550077,0.3959422068999379,0.8135447583384339,0.8214821154263501,0.37680006262741034,0.47070353353026406
topology_17_prestress,amp=1,sample_0,17,1,0,0.01,18,435,0.041379310344827586,False,,0.2612805691722637,0.4543373068829693,0.8271033966401244,0.7788086619972604,0.3295031114475784,0.5182966405494153
topology_17_prestress,amp=1,sample_0,17,1,1,0.01,18,435,0.041379310344827586,False,,0.24713003260702127,0.5469690595821425,0.8346744845452693,0.711492609519499,0.3172457433203231,0.5810996439693487
topology_17_prestress,amp=1,sample_0,17,1,2,0.01,18,435,0.041379310344827586,False,,0.3429937011134813,0.24220898462019552,0.711426747874373,1.1739461170850833,0.4040861660663739,0.32664163652053263
topology_17_prestress,amp=1,sample_0,17,1,3,0.01,18,435,0.041379310344827586,False,,0.30639128381535424,0.38648413098302525,0.8125429281622479,0.8158052321774681,0.37556630338700114,0.46190975953766605
topology_17_prestress,amp=1,sample_0,18,1,0,0.01,19,435,0.04367816091954023,False,,0.26103742048895506,0.45775854835097113,0.8244308142225713,0.7696321819800976,0.32896704042605057,0.5194780710215859
topology_17_prestress,amp=1,sample_0,18,1,1,0.01,19,435,0.04367816091954023,False,,0.2460939611520386,0.5574207462428865,0.8321146351657753,0.7045974750416111,0.3159726090138485,0.5879527142438833
topology_17_prestress,amp=1,sample_0,18,1,2,0.01,19,435,0.04367816091954023,False,,0.3418968423743347,0.2443569309911335,0.706062601995298,1.1734273050688497,0.4022189935326685,0.32854792515909004
topology_17_prestress,amp=1,sample_0,18,1,3,0.01,19,435,0.04367816091954023,False,,0.30667647012661187,0.3914841568144048,0.8060026139222107,0.8195758411644143,0.37491679103659326,0.4666937942659086
topology_17_prestress,amp=1,sample_0,19,1,0,0.01,20,434,0.04608294930875576,False,,0.2593324147374121,0.4674969942990214,0.8102072170140983,0.7531455141916411,0.32546233519325646,0.5253454120910528
topology_17_prestress,amp=1,sample_0,19,1,1,0.01,20,434,0.04608294930875576,False,,0.24632583028613173,0.5488153701306762,0.8193767920378853,0.6739678340766295,0.3150354402760622,0.574469520032352
topology_17_prestress,amp=1,sample_0,19,1,2,0.01,20,434,0.04608294930875576,False,,0.34331885652287414,0.23985597275349985,0.6823776089832554,1.1763092675739728,0.3996339039765791,0.32420044106946383
topology_17_prestress,amp=1,sample_0,19,1,3,0.01,20,434,0.04608294930875576,False,,0.30329978884748826,0.40054506457560146,0.7915482723321277,0.8034561663032315,0.3700440619831671,0.47107703978683807
topology_17_prestress,amp=1,sample_0,20,1,0,0.01,21,433,0.04849884526558892,False,,0.2579050961174956,0.47589564527126327,0.809739117933312,0.7534387935410656,0.32416198338755325,0.5322288677449688
