topology,amplitude,sample,time_s,target_y,mechanical_basis_fit_y,actual_readout_y,target_x,mechanical_basis_fit_x,actual_readout_x
topology_17_prestress,amp=1,sample_4,0.9008998870849609,1231.3665902967236,1235.1928504950984,1240.2774712173818,1236.4267120869197,1174.8847863584526,1190.6509161717736
topology_17_prestress,amp=1,sample_4,0.9342665672302246,1204.9597989330928,1214.9189727395149,1211.2814806483764,1191.1120669854045,1170.0178925128464,1162.586491999893
topology_17_prestress,amp=1,sample_4,0.9676332473754883,1143.841745253558,1159.3135532779652,1157.7832645158562,1242.5565485781945,1201.7121160936583,1184.8118148862955
topology_17_prestress,amp=1,sample_4,1.000999927520752,1140.4669239737398,1144.3561160964289,1137.4910711074867,1325.415756447741,1246.451484765772,1276.4736203602674
topology_17_prestress,amp=1,sample_4,1.0343666076660156,1193.9698856316295,1188.2939803361182,1200.1550268953797,1287.323438520593,1258.2463985109766,1259.584735052544
topology_17_prestress,amp=1,sample_4,1.0677332878112793,1243.913962597632,1228.4449617573096,1236.7352220551004,1225.2167560052758,1226.8704326142597,1224.4988134189325
topology_17_prestress,amp=1,sample_4,1.101099967956543,1201.6015272555496,1206.657116360201,1208.2913019201478,1231.758447294518,1196.8572682078495,1184.4751204239928
topology_17_prestress,amp=1,sample_4,1.1344666481018066,1134.1835049333959,1150.9601824955234,1149.9173919389739,1301.535199767838,1218.1550095929792,1236.5447553138995
topology_17_prestress,amp=1,sample_4,1.1678333282470703,1129.5913750170882,1137.4629320071335,1131.6604923358816,1367.0840967129811,1270.1184295326004,1304.870402337265
topology_17_prestress,amp=1,sample_4,1.201200008392334,1180.1527370151175,1183.9041875964829,1192.4640495266767,1344.6399640735433,1269.6282242969403,1292.7235642252665
topology_17_prestress,amp=1,sample_4,1.2345666885375977,1237.9950226207964,1228.9007116722487,1239.002638126831,1282.6406883770337,1216.6569461295614,1231.314856423694
topology_17_prestress,amp=1,sample_4,1.2679331302642822,1204.9594144381088,1212.0869527071504,1215.6092081012916,1289.994535030892,1200.2905168120803,1202.7576352211336
topology_17_prestress,amp=1,sample_4,1.301299810409546,1127.1058149574749,1155.5657979915363,1145.2336093208064,1357.8292571133634,1264.9189175206986,1281.4803496743527
topology_17_prestress,amp=1,sample_4,1.3346664905548096,1129.5015332099815,1133.1171717677819,1123.9455739945383,1350.3129765070773,1338.254953224359,1330.6865460268625
topology_17_prestress,amp=1,sample_4,1.3680331707000732,1186.987623556509,1171.949235927473,1189.2320369615095,1290.0476479053564,1324.7838009053135,1304.3887658428182
topology_17_prestress,amp=1,sample_4,1.401399850845337,1241.4929976211913,1217.170464677101,1226.6339106915113,1259.775429847914,1242.2676543998473,1278.6513997807294
topology_17_prestress,amp=1,sample_4,1.4347665309906006,1210.9238987933043,1208.8655944489549,1208.6878737476375,1270.7196605383924,1213.4972963837226,1272.437116380524
topology_17_prestress,amp=1,sample_4,1.4681332111358643,1147.5049861759435,1158.579360202249,1150.0415829321746,1298.7925219225133,1285.4076090312728,1311.4088035768107
topology_17_prestress,amp=1,sample_4,1.501499891281128,1124.252577875796,1131.8910332434043,1127.8286335569094,1294.4905152165925,1345.8453404237111,1307.5396411328466
topology_17_prestress,amp=1,sample_4,1.5348665714263916,1183.4811009330099,1166.0578490068776,1182.827193857806,1279.913016639513,1287.1510617938977,1262.765817417363
topology_17_prestress,amp=1,sample_4,1.5682332515716553,1242.3046299505124,1218.0295572599364,1238.5176847104728,1283.6694827184856,1173.157164339642,1243.092418117271
topology_17_prestress,amp=1,sample_4,1.601599931716919,1206.6230524262826,1220.0626411977073,1216.2944495419429,1313.2469845437017,1161.993889682068,1263.5693225062516
topology_17_prestress,amp=1,sample_4,1.6349666118621826,1150.5339490538522,1169.6401422187737,1159.3821064268009,1323.0796057928035,1272.9395539378952,1274.135390104295
topology_17_prestress,amp=1,sample_4,1.6683332920074463,1117.9577280460906,1133.5975592424008,1129.1940023988548,1318.6438290207388,1352.9716390238573,1269.5396698933494
topology_17_prestress,amp=1,sample_4,1.70169997215271,1176.3351303594602,1158.821614792936,1170.695656453791,1313.8419544362505,1295.829991491328,1258.4404070239318
topology_17_prestress,amp=1,sample_4,1.7350666522979736,1237.2745097992592,1210.4423491113296,1235.5242257355692,1302.9398799497217,1184.3613026011415,1244.137981421566
topology_17_prestress,amp=1,sample_4,1.7684333324432373,1220.3185943930087,1220.4340466897345,1225.197516147969,1287.0205523475279,1176.1701791109467,1277.2871607793152
topology_17_prestress,amp=1,sample_4,1.801800012588501,1149.2801891194376,1176.0822900318358,1159.2219617252813,1293.7166870839246,1291.2815104617325,1303.1536280763055
topology_17_prestress,amp=1,sample_4,1.8351666927337646,1124.5456692443165,1135.1836285417926,1120.2871778125068,1292.8184019325413,1382.2211575825133,1289.027788330159
topology_17_prestress,amp=1,sample_4,1.8685331344604492,1174.706659857537,1148.5812140880773,1172.290363198002,1301.0545180522877,1331.5741660886354,1268.343883691122
topology_17_prestress,amp=1,sample_4,1.901899814605713,1229.31433684221,1194.5584568640975,1229.2776362341658,1326.5267116804348,1201.909395905329,1268.1576207869946
topology_17_prestress,amp=1,sample_4,1.9352664947509766,1209.2667191859684,1212.3267086882672,1230.6133092410291,1349.9276848960308,1140.517550139465,1263.7580915649169
topology_17_prestress,amp=1,sample_4,1.9686331748962402,1137.975277347402,1184.2916814705025,1166.1318798538,1376.0027389863828,1213.8482278291826,1277.8513212055962
topology_17_prestress,amp=1,sample_4,2.001999855041504,1113.1441369114773,1151.4444303640814,1123.1574881155038,1399.4156585118576,1328.7810419509872,1267.358139813456
topology_17_prestress,amp=1,sample_4,2.0353665351867676,1170.2625668421715,1156.741260241008,1173.517870726253,1373.925238078829,1355.0194109111185,1273.8788107720861
topology_17_prestress,amp=1,sample_4,2.0687332153320312,1227.4155496206863,1188.029114295624,1224.9884939792446,1349.9974506381723,1287.1618854192923,1298.731861162527
topology_17_prestress,amp=1,sample_4,2.102099895477295,1200.6206257328254,1197.1042376954074,1215.018711478399,1349.5962943983463,1231.1148654642832,1329.0110236300625
