topology,amplitude,sample,hidden_node,reference_node,horizon_steps,group_type,group_value,c_alpha_sum,IPC_alpha_clipped_sum,weighted_contribution_sum,num_terms,basis_nmse_2d,basis_adequacy_label
topology_17_prestress,amp=1,sample_2,10,0,5,readout_time_delay,23,0.27702471972308235,0.22970597071905752,0.06363423215716547,1,0.33636863382447946,weak
topology_17_prestress,amp=1,sample_2,10,0,5,target_time_delay,28,0.27702471972308235,0.22970597071905752,0.06363423215716547,1,0.33636863382447946,weak
topology_17_prestress,amp=1,sample_2,10,0,5,readout_time_delay,22,0.027936983411241543,0.2510997945065625,0.007014970793695997,1,0.33636863382447946,weak
topology_17_prestress,amp=1,sample_2,10,0,5,target_time_delay,27,0.027936983411241543,0.2510997945065625,0.007014970793695997,1,0.33636863382447946,weak
topology_17_prestress,amp=1,sample_2,10,0,5,readout_time_delay,21,0.2735177184042611,0.27482125695910997,0.07516848317244693,1,0.33636863382447946,weak
topology_17_prestress,amp=1,sample_2,10,0,5,target_time_delay,26,0.2735177184042611,0.27482125695910997,0.07516848317244693,1,0.33636863382447946,weak
topology_17_prestress,amp=1,sample_2,10,0,5,readout_time_delay,20,0.03869924431401195,0.29728406748746916,0.011504668758360785,1,0.33636863382447946,weak
topology_17_prestress,amp=1,sample_2,10,0,5,target_time_delay,25,0.03869924431401195,0.29728406748746916,0.011504668758360785,1,0.33636863382447946,weak
topology_17_prestress,amp=1,sample_2,10,0,5,readout_time_delay,19,0.006840066628970739,0.3213696652208107,0.0021981899226403653,1,0.33636863382447946,weak
topology_17_prestress,amp=1,sample_2,10,0,5,target_time_delay,24,0.006840066628970739,0.3213696652208107,0.0021981899226403653,1,0.33636863382447946,weak
