topology,amplitude,sample,hidden_node,reference_node,horizon_steps,tau_frames,tau_seconds,num_state_nodes,num_state_features,train_r2_raw,test_r2_raw,train_nmse,test_nmse,memory_capacity_raw,memory_capacity_clipped
topology_10_prestress,amp=2.5,sample_4,10,0,5,8,0.2669334411621094,14,28,0.43273607000989445,0.5507172632627005,0.5672639299901056,0.44928273673729946,0.5507172632627005,0.5507172632627005
topology_10_prestress,amp=2.5,sample_4,10,0,5,9,0.30030012130737305,14,28,0.371268122976261,0.5197945944536224,0.628731877023739,0.48020540554637753,0.5197945944536224,0.5197945944536224
topology_10_prestress,amp=2.5,sample_4,10,0,5,10,0.3336668014526367,14,28,0.30408480411486283,0.4901348942002307,0.6959151958851372,0.5098651057997693,0.4901348942002307,0.4901348942002307
topology_10_prestress,amp=2.5,sample_4,10,0,5,11,0.3670334815979004,14,28,0.26172885042594496,0.44512613105069243,0.738271149574055,0.5548738689493076,0.44512613105069243,0.44512613105069243
topology_10_prestress,amp=2.5,sample_4,10,0,5,12,0.40040016174316406,14,28,0.2412855086003547,0.4102896511296088,0.7587144913996453,0.5897103488703912,0.4102896511296088,0.4102896511296088
topology_10_prestress,amp=2.5,sample_4,10,0,5,13,0.43376684188842773,14,28,0.22732421569164518,0.3823375037348997,0.7726757843083548,0.6176624962651003,0.3823375037348997,0.3823375037348997
topology_10_prestress,amp=2.5,sample_4,10,0,5,14,0.4671335220336914,14,28,0.21315531746579286,0.3410313014808223,0.7868446825342071,0.6589686985191777,0.3410313014808223,0.3410313014808223
topology_10_prestress,amp=2.5,sample_4,10,0,5,15,0.5005002021789551,14,28,0.20677205850577363,0.29375305681781105,0.7932279414942264,0.706246943182189,0.29375305681781105,0.29375305681781105
topology_10_prestress,amp=2.5,sample_4,10,0,5,16,0.5338668823242188,14,28,0.20401097923271594,0.24517537633660635,0.7959890207672841,0.7548246236633936,0.24517537633660635,0.24517537633660635
topology_10_prestress,amp=2.5,sample_4,10,0,5,17,0.5672335624694824,14,28,0.1950559093985137,0.2009005999804092,0.8049440906014863,0.7990994000195908,0.2009005999804092,0.2009005999804092
